"","experience_level","salary_currency","employee_residence","remote_ratio","company_location","company_size","job_title_clean","salary_factor","job_title_sector","living_index","adjusted_salary_in_usd","employee_works_where_lives"
"819","SE","USD","US","in-place","US","M","Data Engineer","HIGH","DE",70.13,2594.3248253244,TRUE
"820","SE","USD","US","in-place","US","M","Data Engineer","MEDIUM","DE",70.13,1886.78169114502,TRUE
"821","SE","USD","US","in-place","US","M","Data Engineer","HIGH","DE",70.13,3138.59974333381,TRUE
"822","SE","USD","US","in-place","US","M","Data Engineer","MEDIUM","DE",70.13,2282.61799515186,TRUE
"823","SE","USD","US","in-place","US","L","Data Scientist","HIGH","AA",70.13,2566.66191358905,TRUE
"824","SE","USD","US","in-place","US","L","Data Scientist","MEDIUM","AA",70.13,1711.1079423927,TRUE
"825","MI","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,1803.79295593897,TRUE
"826","MI","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,1515.18608298874,TRUE
"827","SE","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,1654.07101097961,TRUE
"828","SE","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,1411.66405247398,TRUE
"829","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,2210.18109225724,TRUE
"830","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1719.66348210466,TRUE
"831","MI","USD","US","in-place","US","M","Data Scientist","MEDIUM","AA",70.13,1853.70027092542,TRUE
"832","MI","USD","US","in-place","US","M","Data Scientist","LOW","AA",70.13,1283.33095679452,TRUE
"833","MI","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2424.06958505632,TRUE
"834","MI","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2138.88492799087,TRUE
"835","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1455.86767431912,TRUE
"836","SE","USD","US","remote","US","M","Data Analyst","LOW","DA",70.13,1210.60886924283,TRUE
"837","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1948.09639241409,TRUE
"838","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1416.79737630116,TRUE
"839","SE","GBP","GB","in-place","GB","M","Data Scientist","MEDIUM","AA",69.65,1600.41636755205,TRUE
"840","SE","GBP","GB","in-place","GB","M","Data Scientist","MEDIUM","AA",69.65,1422.59870782484,TRUE
"841","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,2081.84799657778,TRUE
"842","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1753.88564095252,TRUE
"843","EN","GBP","GB","remote","GB","M","Data Engineer","LOW","DE",69.65,711.299353912419,TRUE
"844","EN","GBP","GB","remote","GB","M","Data Engineer","LOW","DE",69.65,622.383345297918,TRUE
"845","EX","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1853.70027092542,TRUE
"846","EX","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1568.51561385997,TRUE
"847","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,2424.06958505632,TRUE
"848","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1924.99643519179,TRUE
"849","SE","USD","US","remote","US","M","Data Science Manager","MEDIUM","AA_lead",70.13,2300.61314701269,TRUE
"850","SE","USD","US","remote","US","M","Data Science Manager","MEDIUM","AA_lead",70.13,1955.52545273064,TRUE
"851","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,2381.29188649651,TRUE
"852","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1753.88564095252,TRUE
"853","SE","GBP","GB","in-place","GB","M","Data Engineer","LOW","DE",69.65,1066.94903086863,TRUE
"854","SE","GBP","GB","in-place","GB","M","Data Engineer","LOW","DE",69.65,889.117013639627,TRUE
"855","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,3015.82774846713,TRUE
"856","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1976.32967346357,TRUE
"857","SE","USD","CA","remote","CA","M","Data Architect","HIGH","DE",70.22,2739.96012532042,TRUE
"858","SE","USD","CA","remote","CA","M","Data Architect","MEDIUM","DE",70.22,1291.65479920251,TRUE
"859","SE","USD","CA","remote","CA","M","Data Analyst","MEDIUM","DA",70.22,1851.32440900028,TRUE
"860","SE","USD","CA","remote","CA","M","Data Analyst","LOW","DA",70.22,872.970663628596,TRUE
"861","SE","USD","CA","remote","CA","M","Data Analyst","MEDIUM","DA",70.22,1851.32440900028,TRUE
"862","SE","USD","CA","remote","CA","M","Data Analyst","LOW","DA",70.22,872.970663628596,TRUE
"863","SE","USD","US","in-place","US","L","Data Engineer","MEDIUM","DE",70.13,2281.4772565236,TRUE
"864","SE","USD","US","in-place","US","L","Data Engineer","MEDIUM","DE",70.13,1611.29331241979,TRUE
"865","SE","USD","US","in-place","US","M","Data Scientist","MEDIUM","AA",70.13,2138.88492799087,TRUE
"866","SE","USD","US","in-place","US","M","Data Scientist","MEDIUM","AA",70.13,1362.46969913019,TRUE
"867","MI","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,2381.29188649651,TRUE
"868","MI","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1646.94139455297,TRUE
"869","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1609.86738913446,TRUE
"870","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1287.89391130757,TRUE
"871","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1609.86738913446,TRUE
"872","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1287.89391130757,TRUE
"873","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2358.47711393127,TRUE
"874","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1886.78169114502,TRUE
"875","SE","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,3477.82689291316,TRUE
"876","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2232.99586482247,TRUE
"877","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1947.81120775702,TRUE
"878","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1558.24896620562,TRUE
"879","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1837.65863396549,TRUE
"880","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1336.09011835163,TRUE
"881","EX","USD","US","remote","US","M","Head of Data Science","HIGH","AA_lead",70.13,3194.06815913304,TRUE
"882","EX","USD","US","remote","US","M","Head of Data Science","MEDIUM","AA_lead",70.13,2393.76871524312,TRUE
"883","EX","USD","US","remote","US","M","Data Analyst","HIGH","DA",70.13,2495.36574932269,TRUE
"884","EX","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1924.99643519179,TRUE
"885","SE","USD","US","remote","US","L","Data Engineer","HIGH","DE",70.13,2981.60558961928,TRUE
"886","SE","USD","US","remote","US","L","Data Engineer","MEDIUM","DE",70.13,2204.47739911593,TRUE
"887","SE","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,2566.66191358905,TRUE
"888","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2281.4772565236,TRUE
"889","SE","USD","US","in-place","US","L","Data Scientist","HIGH","AA",70.13,2927.42050477684,TRUE
"890","SE","USD","US","in-place","US","L","Data Scientist","MEDIUM","AA",70.13,2001.99629259946,TRUE
"891","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,2509.62498217596,TRUE
"892","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,2053.32953087124,TRUE
"893","SE","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,2853.27249393983,TRUE
"894","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2281.4772565236,TRUE
"895","SE","USD","US","in-place","US","M","Data Engineer","LOW","DE",70.13,1005.27591615571,TRUE
"896","SE","USD","US","in-place","US","M","Data Engineer","LOW","DE",70.13,769.998574076715,TRUE
"897","SE","USD","US","in-place","US","M","Data Scientist","HIGH","AA",70.13,2927.42050477684,TRUE
"898","SE","USD","US","in-place","US","M","Data Scientist","MEDIUM","AA",70.13,2001.99629259946,TRUE
"899","SE","USD","US","in-place","US","M","Data Analyst","HIGH","DA",70.13,2927.42050477684,TRUE
"900","SE","USD","US","in-place","US","M","Data Analyst","HIGH","DA",70.13,2633.68030799943,TRUE
"901","SE","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,2496.79167260801,TRUE
"902","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1999.85740767147,TRUE
"903","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1656.2098959076,TRUE
"904","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1412.37701411664,TRUE
"905","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2067.58876372451,TRUE
"906","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1853.70027092542,TRUE
"907","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1609.86738913446,TRUE
"908","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1287.89391130757,TRUE
"909","MI","USD","CA","in-place","CA","M","Data Analyst","LOW","DA",70.22,1210.48134434634,TRUE
"910","MI","USD","CA","in-place","CA","M","Data Analyst","LOW","DA",70.22,1068.07177442324,TRUE
"911","SE","USD","US","remote","US","M","Machine Learning Engineer","HIGH","AA",70.13,3051.47583060031,TRUE
"912","SE","USD","US","remote","US","M","Machine Learning Engineer","HIGH","AA",70.13,2746.32824754028,TRUE
"913","SE","USD","US","remote","US","M","Data Architect","HIGH","DE",70.13,3798.65963211179,TRUE
"914","SE","USD","US","remote","US","M","Data Architect","HIGH","DE",70.13,3038.92770568943,TRUE
"915","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2210.18109225724,TRUE
"916","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1639.81177812634,TRUE
"917","MI","USD","US","in-place","US","M","Data Scientist","MEDIUM","AA",70.13,2014.8296021674,TRUE
"918","MI","USD","US","in-place","US","M","Data Scientist","MEDIUM","AA",70.13,1455.86767431912,TRUE
"919","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1653.12990161129,TRUE
"920","SE","USD","US","remote","US","M","Data Analyst","LOW","DA",70.13,1164.49451019535,TRUE
"921","MI","USD","US","in-place","US","M","Data Engineer","HIGH","DE",70.13,2947.36917153857,TRUE
"922","MI","USD","US","in-place","US","M","Data Engineer","MEDIUM","DE",70.13,1413.0899757593,TRUE
"923","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1853.70027092542,TRUE
"924","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1575.64523028661,TRUE
"925","MI","GBP","GB","in-place","GB","M","Data Analyst","LOW","DA",69.65,889.117013639627,TRUE
"926","MI","GBP","GB","in-place","GB","M","Data Analyst","LOW","DA",69.65,622.383345297918,TRUE
"927","SE","USD","US","remote","US","M","Data Analyst","LOW","DA",70.13,1140.7386282618,TRUE
"928","SE","USD","US","remote","US","M","Data Analyst","LOW","DA",70.13,855.55397119635,TRUE
"929","SE","USD","US","remote","US","M","Data Architect","HIGH","DE",70.13,2745.81491515756,TRUE
"930","SE","USD","US","remote","US","M","Data Architect","MEDIUM","DE",70.13,2065.50691572793,TRUE
"931","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,3279.62355625267,TRUE
"932","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,2138.88492799087,TRUE
"933","SE","USD","US","remote","US","M","Data Analytics Manager","MEDIUM","DA_lead",70.13,2142.59232853272,TRUE
"934","SE","USD","US","remote","US","M","Data Analytics Manager","MEDIUM","DA_lead",70.13,1558.24896620562,TRUE
"935","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,2424.06958505632,TRUE
"936","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,2138.88492799087,TRUE
"937","MI","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,2281.4772565236,TRUE
"938","MI","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1853.70027092542,TRUE
"939","EN","USD","CA","in-place","CA","M","Data Analyst","LOW","DA",70.22,954.144118484762,TRUE
"940","EN","USD","CA","in-place","CA","M","Data Analyst","LOW","DA",70.22,740.529763600114,TRUE
"941","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2195.92185940396,TRUE
"942","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1796.66333951233,TRUE
"943","SE","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,1839.44103807215,TRUE
"944","SE","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,1411.66405247398,TRUE
"945","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,2994.43889918722,TRUE
"946","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1996.29259945815,TRUE
"947","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,2994.43889918722,TRUE
"948","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1996.29259945815,TRUE
"949","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,2994.43889918722,TRUE
"950","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1996.29259945815,TRUE
"951","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1425.92328532725,TRUE
"952","SE","USD","US","remote","US","M","Data Analyst","LOW","DA",70.13,983.887066875802,TRUE
"953","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,2994.43889918722,TRUE
"954","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1996.29259945815,TRUE
"955","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,2139.95437045487,TRUE
"956","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1581.70540424925,TRUE
"957","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1425.92328532725,TRUE
"958","SE","USD","US","remote","US","M","Data Engineer","LOW","DE",70.13,356.480821331812,TRUE
"959","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1803.79295593897,TRUE
"960","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1515.18608298874,TRUE
"961","SE","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,3138.59974333381,TRUE
"962","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2282.61799515186,TRUE
"963","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1497.21944959361,TRUE
"964","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1425.92328532725,TRUE
"965","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,2424.06958505632,TRUE
"966","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1924.99643519179,TRUE
"967","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,3279.62355625267,TRUE
"968","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1996.29259945815,TRUE
"969","MI","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1924.99643519179,TRUE
"970","MI","USD","US","remote","US","M","Data Analyst","LOW","DA",70.13,712.961642663625,TRUE
"971","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,3137.03122771995,TRUE
"972","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1996.29259945815,TRUE
"973","MI","GBP","GB","in-place","GB","M","Data Scientist","HIGH","AA",69.65,2489.54773869347,TRUE
"974","MI","GBP","GB","in-place","GB","M","Data Scientist","LOW","AA",69.65,1244.76669059584,TRUE
"975","SE","USD","US","remote","US","M","Machine Learning Engineer","HIGH","AA",70.13,3137.03122771995,TRUE
"976","SE","USD","US","remote","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,1711.1079423927,TRUE
"977","MI","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,2851.8465706545,TRUE
"978","MI","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1711.1079423927,TRUE
"979","SE","USD","AE","remote","AE","S","Machine Learning Engineer","MEDIUM","AA",58.33,2057.26041488085,TRUE
"980","SE","USD","AE","remote","AE","S","Machine Learning Engineer","LOW","AA",58.33,1114.34939139379,TRUE
"981","EX","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,4619.99144446029,TRUE
"982","EX","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,3079.99429630686,TRUE
"983","SE","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,2994.43889918722,TRUE
"984","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1425.92328532725,TRUE
"985","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,2639.38400114074,TRUE
"986","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1495.65093397975,TRUE
"987","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1497.21944959361,TRUE
"988","SE","USD","US","remote","US","M","Data Engineer","LOW","DE",70.13,1140.7386282618,TRUE
"989","MI","CAD","CA","remote","CA","M","Machine Learning Engineer","LOW","AA",70.22,1101.99373397892,TRUE
"991","EX","CAD","CA","partial","CA","L","Director of Data Science","HIGH","AA_lead",70.22,2754.98433494731,TRUE
"992","MI","USD","US","remote","US","S","Machine Learning Engineer","MEDIUM","AA",70.13,1711.1079423927,TRUE
"993","MI","CNY","US","partial","US","L","NLP Engineer","LOW","AA",70.13,513.161271923571,TRUE
"994","MI","INR","IN","remote","IN","M","BI Analyst","LOW","DA",24.43,735.120753172329,TRUE
"995","MI","INR","IN","remote","IN","L","Data Scientist","LOW","AA",24.43,1260.21285304953,TRUE
"996","MI","EUR","PT","partial","PT","L","Machine Learning Infrastructure Engineer","LOW","AA",47.94,1163.99666249479,TRUE
"998","EN","INR","IN","remote","IN","M","Data Scientist","LOW","AA",24.43,735.120753172329,TRUE
"999","MI","USD","BO","remote","US","L","Applied Machine Learning Scientist","LOW","AA",34.77,2157.03192407248,FALSE
"1000","MI","USD","US","remote","US","L","Applied Data Scientist","MEDIUM","AA",70.13,2238.69955796378,TRUE
"1001","MI","CAD","CA","partial","CA","L","BI Analyst","LOW","DA",70.22,991.782967815437,TRUE
"1002","EN","USD","US","remote","US","S","Data Engineer","LOW","DE",70.13,926.850135462712,TRUE
"1003","SE","EUR","IE","remote","IE","S","Machine Learning Engineer","LOW","AA",76.05,899.881656804734,TRUE
"1005","MI","CAD","CA","remote","CA","M","Data Scientist","LOW","AA",70.22,969.752207348334,TRUE
"1006","EN","USD","PT","remote","LU","M","Computer Vision Engineer","LOW","AA",47.94,208.594075928244,FALSE
"1007","MI","USD","GR","remote","GR","S","Data Analyst","LOW","DA",56.22,355.745286374956,TRUE
"1009","SE","USD","MY","remote","US","M","Head of Data","HIGH","DE_lead",37.02,5402.48514316586,FALSE
"1010","EN","CAD","CA","remote","CA","L","Data Scientist","LOW","AA",70.22,732.825405867274,TRUE
"1011","MI","USD","US","remote","US","M","Data Scientist","LOW","AA",70.13,1112.22016255525,TRUE
"1012","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1924.99643519179,TRUE
"1013","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1639.81177812634,TRUE
"1014","MI","AUD","AU","remote","AU","L","Machine Learning Engineer","LOW","AA",77.75,1086.70096463023,TRUE
"1015","EN","USD","JP","remote","MY","L","Data Scientist","LOW","AA",77.03,519.278203297417,FALSE
"1016","MI","EUR","EE","remote","EE","S","Head of Data","LOW","DE_lead",53.68,588.412816691505,TRUE
"1017","SE","EUR","NL","remote","NL","L","Machine Learning Engineer","LOW","AA",75.66,793.193232883955,TRUE
"1019","SE","EUR","FR","partial","FR","L","Research Scientist","LOW","AA",74.13,1207.25752057197,TRUE
"1020","EN","AUD","AU","partial","AU","M","Data Scientist","LOW","AA",77.75,1077.72347266881,TRUE
"1021","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,2352.77342078996,TRUE
"1022","MI","USD","US","partial","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,2181.66262655069,TRUE
"1023","SE","USD","BR","remote","US","M","Data Scientist","MEDIUM","AA",33.24,3008.42358604091,FALSE
"1024","SE","CAD","CA","remote","CA","M","Machine Learning Engineer","LOW","AA",70.22,1101.99373397892,TRUE
"1025","MI","PLN","PL","remote","PL","L","Data Scientist","LOW","AA",38.95,864.724005134788,TRUE
"1026","MI","USD","CA","remote","CA","S","Principal Data Analyst","LOW","DA",70.22,1068.07177442324,TRUE
"1030","EN","EUR","PK","remote","DE","M","Data Engineer","LOW","DE",19.92,2790.71285140562,FALSE
"1031","MI","EUR","AT","in-place","AT","L","Research Scientist","LOW","AA",71.04,874.42286036036,TRUE
"1032","SE","USD","US","remote","US","M","Data Science Manager","MEDIUM","AA_lead",70.13,2174.53301012406,TRUE
"1033","EN","USD","US","remote","US","L","Research Scientist","MEDIUM","AA",70.13,1711.1079423927,TRUE
"1034","MI","USD","US","remote","US","L","Data Scientist","MEDIUM","AA",70.13,1924.99643519179,TRUE
"1035","SE","USD","US","remote","US","L","Data Analytics Lead","HIGH","DA_lead",70.13,5774.98930557536,TRUE
"1040","SE","USD","US","remote","US","L","Applied Data Scientist","HIGH","AA",70.13,5418.50848424355,TRUE
"1041","MI","CHF","CH","in-place","CH","L","Data Scientist","MEDIUM","AA",123.35,974.633157681394,TRUE
"1042","SE","USD","US","remote","US","L","Applied Data Scientist","HIGH","AA",70.13,2523.88421502923,TRUE
"1043","MI","EUR","FR","remote","FR","M","Data Engineer","LOW","DE",74.13,880.588155942264,TRUE
"1044","MI","USD","RU","remote","US","S","Data Scientist","LOW","AA",35.26,1361.31593874078,FALSE
"1045","EN","USD","PK","in-place","PK","M","Data Analyst","LOW","DA",19.92,1004.01606425703,TRUE
"1049","EN","USD","AU","remote","AU","S","Computer Vision Engineer","MEDIUM","AA",77.75,1929.26045016077,TRUE
"1054","SE","USD","US","partial","US","L","Research Scientist","MEDIUM","AA",70.13,2053.32953087124,TRUE
"1055","SE","EUR","DE","remote","DE","M","Principal Data Scientist","MEDIUM","AA",65.58,2376.1055199756,TRUE
"1058","EN","USD","US","partial","US","L","Financial Data Analyst","MEDIUM","DA",70.13,1425.92328532725,TRUE
"1062","EN","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1711.1079423927,TRUE
"1063","SE","EUR","DE","in-place","DE","M","Lead Machine Learning Engineer","LOW","AA_lead",65.58,1284.37023482769,TRUE
"1065","EN","USD","US","in-place","US","M","Computer Vision Engineer","MEDIUM","AA",70.13,1782.40410665906,TRUE
"1070","EN","EUR","PT","remote","PT","L","Machine Learning Engineer","LOW","AA",47.94,439.236545682103,TRUE
